1621107000000,47198.66000000,47646.09000000,46925.15000000,47641.38000000,379.31937600,1621107899999,17938283.56753456,13188,183.78399400,8696447.48666904,0
1621107900000,47645.96000000,48166.09000000,47630.35000000,48141.66000000,231.40446900,1621108799999,11072147.89130205,9276,131.00977800,6270044.21377726,0
1621108800000,48141.89000000,48530.60000000,48079.71000000,48384.09000000,229.39003700,1621109699999,11090277.31366747,9376,136.93995500,6620950.21029641,0
1621109700000,48388.35000000,48650.00000000,48153.10000000,48484.32000000,197.82218400,1621110599999,9572119.45218154,8239,92.25676100,4465859.11729096,0
1621110600000,48484.31000000,48514.23000000,48343.14000000,48354.91000000,121.09468700,1621111499999,5864435.09064318,5442,47.54382400,2302282.86613271,0
1621111500000,48354.91000000,48453.81000000,48125.27000000,48258.12000000,125.89840700,1621112399999,6081447.35752148,5328,60.17527000,2906658.97715748,0
1621112400000,48257.51000000,48651.68000000,48252.48000000,48394.59000000,116.11398000,1621113299999,5626225.69435456,5330,63.65371000,3084621.65470913,0
1621113300000,48400.00000000,48535.21000000,48283.79000000,48448.02000000,107.58585100,1621114199999,5205506.06441793,4225,42.56479300,2060437.04925046,0
1621114200000,48448.01000000,48759.78000000,48320.76000000,48583.15000000,102.93137800,1621115099999,4995756.15456137,5104,52.49135800,2548012.53324168,0
1621115100000,48575.52000000,48643.09000000,48400.91000000,48457.27000000,112.00764900,1621115999999,5434593.69355553,4957,59.19492300,2871947.86727925,0
1621116000000,48452.50000000,48596.22000000,48347.52000000,48576.18000000,108.33903700,1621116899999,5251826.44704006,4651,57.01530600,2763637.61388246,0
1621116900000,48582.51000000,48706.95000000,48431.69000000,48443.63000000,117.66523200,1621117799999,5714416.44069860,5098,63.14133300,3066505.05342293,0
1621117800000,48442.78000000,48511.15000000,47757.42000000,47909.42000000,182.50795100,1621118699999,8770706.74644749,8888,85.64917600,4115113.93735560,0
1621118700000,47904.50000000,48325.23000000,47901.29000000,47983.44000000,137.81311100,1621119599999,6629516.17998476,6149,75.38184600,3626672.32921494,0
1621119600000,47983.44000000,48054.33000000,47586.21000000,47680.73000000,185.42491500,1621120499999,8854287.04654592,8196,90.57404200,4325404.96421412,0
1621120500000,47677.72000000,47848.76000000,47340.94000000,47454.46000000,245.31992200,1621121399999,11665631.25240899,7967,161.04702000,7657413.98035097,0
1621121400000,47454.46000000,47550.37000000,46591.94000000,46800.54000000,397.52781900,1621122299999,18688833.79195465,13874,188.28711100,8854330.24297308,0
1621122300000,46785.22000000,47152.53000000,46578.94000000,46790.33000000,314.15475200,1621123199999,14716743.27685457,12650,162.80248700,7626932.42879491,0
